  1.51000000E+01  1.00170439E+00  6.52790918E+00  1.00170439E+00
  1.53000000E+01  1.00126601E+00  6.61147686E+00  1.00126601E+00
  1.55000000E+01  1.00477276E+00  6.72135959E+00  1.00477276E+00
  1.57000000E+01  1.01911043E+00  6.90523522E+00  1.01911043E+00
  1.59000000E+01  1.00143130E+00  6.87188468E+00  1.00143130E+00
  1.61000000E+01  9.96104643E-01  6.92131186E+00  9.96104643E-01
  1.63000000E+01  1.00521841E+00  7.07140345E+00  1.00521841E+00
  1.65000000E+01  1.00430723E+00  7.15168059E+00  1.00430723E+00
  1.67000000E+01  1.00447405E+00  7.23957000E+00  1.00447405E+00
  1.69000000E+01  1.00125130E+00  7.30276583E+00  1.00125130E+00
  1.71000000E+01  9.78796363E-01  7.22347269E+00  9.78796363E-01
  1.73000000E+01  9.89264487E-01  7.38611560E+00  9.89264487E-01
  1.75000000E+01  9.95627742E-01  7.51956324E+00  9.95627742E-01
  1.77000000E+01  9.96573343E-01  7.61272446E+00  9.96573343E-01
  1.79000000E+01  9.99827507E-01  7.72388306E+00  9.99827507E-01
  1.81000000E+01  9.96163168E-01  7.78155933E+00  9.96163168E-01
  1.83000000E+01  9.99564894E-01  7.89440972E+00  9.99564894E-01
  1.85000000E+01  1.01463083E+00  8.10097632E+00  1.01463083E+00
  1.87000000E+01  1.01529140E+00  8.19388554E+00  1.01529140E+00
  1.89000000E+01  1.01159483E+00  8.25136849E+00  1.01159483E+00
  1.91000000E+01  1.00572017E+00  8.29025911E+00  1.00572017E+00
  1.93000000E+01  1.00589859E+00  8.37855422E+00  1.00589859E+00
  1.95000000E+01  9.89723147E-01  8.32925037E+00  9.89723147E-01
  1.97000000E+01  1.00547614E+00  8.54861134E+00  1.00547614E+00
  1.99000000E+01  9.94071873E-01  8.53745525E+00  9.94071873E-01
